-9.000000000000000228e-06 7.629438187245486975e-06
1.691987120603015038e+00 0.000000000000000000e+00
3.383983241206030002e+00 0.000000000000000000e+00
5.075979361809044299e+00 0.000000000000000000e+00
6.767975482412059485e+00 0.000000000000000000e+00
8.459971603015073782e+00 3.242511229579331922e-05
1.015196772361808897e+01 0.000000000000000000e+00
1.184396384422110415e+01 5.722078640434114808e-06
1.353595996482411934e+01 3.814719093622743488e-06
1.522795608542713452e+01 3.433247184260469054e-05
1.691995220603014971e+01 3.242511229579331922e-05
1.861194832663316490e+01 1.907359546811371659e-05
2.030394444723618008e+01 1.907359546811371659e-05
2.199594056783919527e+01 4.577662912347291846e-05
2.368793668844221045e+01 2.861039320217057658e-05
2.537993280904522564e+01 3.433247184260469054e-05
2.707192892964824082e+01 4.386926957666154714e-05
2.876392505025125601e+01 5.722078640434115316e-05
3.045592117085427120e+01 5.912814595115252448e-05
3.214791729145728283e+01 7.820174141926623768e-05
3.383991341206029801e+01 1.907359546811371659e-05
3.553190953266331320e+01 1.144415728086823063e-04
3.722390565326632839e+01 1.029974155278140648e-04
3.891590177386934357e+01 5.722078640434115316e-05
4.060789789447235876e+01 9.155325824694583693e-05
4.229989401507537394e+01 9.155325824694583693e-05
4.399189013567838913e+01 1.271573031207581242e-04
4.568388625628140431e+01 1.513171907137021428e-04
4.737588237688441950e+01 9.155325824694583693e-05
4.906787849748743469e+01 1.640329210257779606e-04
5.075987461809044987e+01 1.564034828385324754e-04
5.245187073869346506e+01 1.653044940569855506e-04
5.414386685929648024e+01 1.449593255576642474e-04
5.583586297989949543e+01 2.409630894138366220e-04
5.752785910050251061e+01 1.468666851044756188e-04
5.921985522110552580e+01 2.625798309443654879e-04
6.091185134170854099e+01 2.212537074301191274e-04
6.260384746231155617e+01 2.326978647109873553e-04
6.429584358291455715e+01 2.848323589904981894e-04
6.598783970351757944e+01 2.899186511153284949e-04
6.767983582412058752e+01 3.159858982550838849e-04
6.937183194472360981e+01 2.899186511153284949e-04
7.106382806532661789e+01 3.376026397856127779e-04
7.275582418592964018e+01 3.891013475495198035e-04
7.444782030653264826e+01 3.871939880027084322e-04
7.613981642713567055e+01 4.196191002985017447e-04
7.783181254773867863e+01 4.100823025644448881e-04
7.952380866834170092e+01 4.882840439837111664e-04
8.121580478894470900e+01 4.895556170149187834e-04
8.290780090954773129e+01 4.768398867028429385e-04
8.459979703015073937e+01 5.461406169036560603e-04
8.629179315075376167e+01 6.599464031967345852e-04
8.798378927135676975e+01 5.486837629660712944e-04
8.967578539195979204e+01 6.599464031967345852e-04
9.136778151256280012e+01 7.686658973649827505e-04
9.305977763316582241e+01 6.904641559457165264e-04
9.475177375376883049e+01 8.297014028629466327e-04
9.644376987437185278e+01 7.724806164586054931e-04
9.813576599497486086e+01 8.964589870013447374e-04
9.982776211557788315e+01 9.536797734056858770e-04
1.015197582361808912e+02 1.023616290122102753e-03
1.032117543567839135e+02 1.047140391199443072e-03
1.049037504773869216e+02 1.131699997774747272e-03
1.065957465979899439e+02 1.344052693986413135e-03
1.082877427185929520e+02 1.058584548480311300e-03
1.099797388391959601e+02 1.611718817055608982e-03
1.116717349597989823e+02 1.525251850933493627e-03
1.133637310804019904e+02 1.762400221253707534e-03
1.150557272010050127e+02 2.133063759850717216e-03
1.167477233216080208e+02 2.223345445066455747e-03
1.184397194422110431e+02 2.191556119286266081e-03
1.201317155628140512e+02 2.439512860371744352e-03
1.218237116834170735e+02 2.238604321440946718e-03
1.235157078040200815e+02 2.559676511820860745e-03
1.252077039246231038e+02 2.594008983663465429e-03
1.268997000452261119e+02 2.651229770067806569e-03
1.285916961658291200e+02 2.494826287229274121e-03
1.302836922864321423e+02 2.894736005544058452e-03
1.319756884070351646e+02 2.681747522816788510e-03
1.336676845276381869e+02 2.854681455061019654e-03
1.353596806482411807e+02 3.111539207364951137e-03
1.370516767688442030e+02 2.817170050640395874e-03
1.387436728894472253e+02 3.209450330767934720e-03
1.404356690100502476e+02 3.118532859036592542e-03
1.421276651306532415e+02 3.457407071853412991e-03
1.438196612512562638e+02 3.159223196035235420e-03
1.455116573718592861e+02 3.741603644328307318e-03
1.472036534924623083e+02 3.395099993324241384e-03
1.488956496130653022e+02 3.926617520369010336e-03
1.505876457336683245e+02 3.788016059967384309e-03
1.522796418542713468e+02 4.021985497709578902e-03
1.539716379748743691e+02 4.479116002428704807e-03
1.556636340954773630e+02 4.186018418735356836e-03
1.573556302160803853e+02 4.379297519478909419e-03
1.590476263366834075e+02 3.930432239462633079e-03
1.607396224572864298e+02 4.478480215913100727e-03
1.624316185778894237e+02 4.943240158819471250e-03
1.641236146984924460e+02 5.243967180700064706e-03
1.658156108190954683e+02 5.553595213799110940e-03
1.675076069396984622e+02 6.202097459714977189e-03
1.691996030603014844e+02 6.866494368520937620e-03
1.708915991809045067e+02 6.415721728957850777e-03
1.725835953015075290e+02 4.587835496596952972e-03
1.742755914221105229e+02 4.755047350200749569e-03
1.759675875427135452e+02 6.767311672086746312e-03
1.776595836633165675e+02 8.369493691408299088e-03
1.793515797839195898e+02 8.291291949989032864e-03
1.810435759045225836e+02 8.041427849356743221e-03
1.827355720251256059e+02 9.183300431381151430e-03
1.844275681457286282e+02 9.313636667079927892e-03
1.861195642663316505e+02 9.814636441375715337e-03
1.878115603869346444e+02 9.847697340187111861e-03
1.895035565075376667e+02 9.750422003299731924e-03
1.911955526281406890e+02 1.025015020456431121e-02
1.928875487487437113e+02 1.092471969761993345e-02
1.945795448693467051e+02 1.108366632652088048e-02
1.962715409899497274e+02 1.105505593331870991e-02
1.979635371105527497e+02 1.291282413191298557e-02
1.996555332311557720e+02 1.238257817789942435e-02
2.013475293517587659e+02 1.259175194153307198e-02
2.030395254723617882e+02 1.204497553811381162e-02
2.047315215929648105e+02 1.245505784067825646e-02
2.064235177135678327e+02 1.240928121155478354e-02
2.081155138341708266e+02 1.299420480591027133e-02
2.098075099547738489e+02 1.311182531129697314e-02
2.114995060753768712e+02 1.211745520089264373e-02
2.131915021959798935e+02 1.168130565118844465e-02
2.148834983165828874e+02 1.078993295631192929e-02
2.165754944371859096e+02 1.004797009260230585e-02
2.182674905577889319e+02 1.047585441760365624e-02
2.199594866783919258e+02 1.192544767318030018e-02
2.216514827989949481e+02 1.504779525131051503e-02
2.233434789195979704e+02 1.354288856887634306e-02
2.250354750402009927e+02 1.325487727730782599e-02
2.267274711608039865e+02 1.259683823365790288e-02
2.284194672814070088e+02 1.160310390976917842e-02
2.301114634020100311e+02 9.934800092824831730e-03
2.318034595226130534e+02 9.801920711063638950e-03
2.334954556432160473e+02 9.908097059169472531e-03
2.351874517638190696e+02 9.231620206567038925e-03
2.368794478844220919e+02 9.201102453818056984e-03
2.385714440050251142e+02 9.267860037956454980e-03
2.402634401256281080e+02 9.035162173245467679e-03
2.419554362462311303e+02 9.033890600214259520e-03
2.436474323668341526e+02 8.697559533459854955e-03
2.453394284874371749e+02 7.892653804705456258e-03
2.470314246080401688e+02 8.063680377402876465e-03
2.487234207286431911e+02 7.907912681079947229e-03
