-9.000000000000000228e-06 7.800764560136789154e-06
1.691987120603015038e+00 0.000000000000000000e+00
3.383983241206030002e+00 0.000000000000000000e+00
5.075979361809044299e+00 0.000000000000000000e+00
6.767975482412059485e+00 0.000000000000000000e+00
8.459971603015073782e+00 3.314733913278550650e-05
1.015196772361808897e+01 0.000000000000000000e+00
1.184396384422110415e+01 5.848251645281735241e-06
1.353595996482411934e+01 3.899269846483158789e-06
1.522795608542713452e+01 3.508464204027978551e-05
1.691995220603014971e+01 3.312993943800810560e-05
1.861194832663316490e+01 1.948326136672128849e-05
2.030394444723618008e+01 1.948518001117220840e-05
2.199594056783919527e+01 4.674507088341629747e-05
2.368793668844221045e+01 2.921768139757884535e-05
2.537993280904522564e+01 3.504453290848632652e-05
2.707192892964824082e+01 4.478581452368347865e-05
2.876392505025125601e+01 5.839531372409035215e-05
3.045592117085427120e+01 6.032626707422548545e-05
3.214791729145728283e+01 7.975920542733801590e-05
3.383991341206029801e+01 1.945645324463775926e-05
3.553190953266331320e+01 1.166841234454064539e-04
3.722390565326632839e+01 1.049692082522217729e-04
3.891590177386934357e+01 5.832570625142801459e-05
4.060789789447235876e+01 9.328292994797442628e-05
4.229989401507537394e+01 9.322456590421004908e-05
4.399189013567838913e+01 1.295014006204212422e-04
4.568388625628140431e+01 1.540417520761129728e-04
4.737588237688441950e+01 9.316432972285502143e-05
4.906787849748743469e+01 1.668748241570954221e-04
5.075987461809044987e+01 1.590648211774972512e-04
5.245187073869346506e+01 1.681129694812148365e-04
5.414386685929648024e+01 1.473811366491319282e-04
5.583586297989949543e+01 2.448518211377404626e-04
5.752785910050251061e+01 1.491937901659425979e-04
5.921985522110552580e+01 2.667560704994812988e-04
6.091185134170854099e+01 2.247145107174375962e-04
6.260384746231155617e+01 2.361868665379894669e-04
6.429584358291455715e+01 2.890947937290049875e-04
6.598783970351757944e+01 2.942874734786420456e-04
6.767983582412058752e+01 3.205769653586093364e-04
6.937183194472360981e+01 2.941009257404401359e-04
7.106382806532661789e+01 3.425773020244229374e-04
7.275582418592964018e+01 3.946856755133007120e-04
7.444782030653264826e+01 3.925488490157849186e-04
7.613981642713567055e+01 4.256614998956088783e-04
7.783181254773867863e+01 4.159665157624947598e-04
7.952380866834170092e+01 4.952180592549255793e-04
8.121580478894470900e+01 4.966144425862167389e-04
8.290780090954773129e+01 4.836760227514761540e-04
8.459979703015073937e+01 5.540930850035565708e-04
8.629179315075376167e+01 6.700028544653309015e-04
8.798378927135676975e+01 5.570982346294744980e-04
8.967578539195979204e+01 6.701085647057345275e-04
9.136778151256280012e+01 7.812920900367259589e-04
9.305977763316582241e+01 7.018838646609170187e-04
9.475177375376883049e+01 8.437972685735328510e-04
9.644376987437185278e+01 7.865131967959549351e-04
9.813576599497486086e+01 9.134813662422598853e-04
9.982776211557788315e+01 9.721741892882766961e-04
1.015197582361808912e+02 1.044506004330819724e-03
1.032117543567839135e+02 1.070315151419433918e-03
1.049037504773869216e+02 1.158159078639614320e-03
1.065957465979899439e+02 1.376850113192074196e-03
1.082877427185929520e+02 1.086499508452421327e-03
1.099797388391959601e+02 1.658991736174601599e-03
1.116717349597989823e+02 1.573447138872387501e-03
1.133637310804019904e+02 1.827037529942080992e-03
1.150557272010050127e+02 2.223392198356701540e-03
1.167477233216080208e+02 2.325332391984108200e-03
1.184397194422110431e+02 2.300959236235373268e-03
1.201317155628140512e+02 2.567218032713532855e-03
1.218237116834170735e+02 2.357723277958528093e-03
1.235157078040200815e+02 2.697385926722114472e-03
1.252077039246231038e+02 2.741413649384716843e-03
1.268997000452261119e+02 2.805123388896739976e-03
1.285916961658291200e+02 2.637141139425782516e-03
1.302836922864321423e+02 3.072081386641187326e-03
1.319756884070351646e+02 2.843244691211496873e-03
1.336676845276381869e+02 3.038055153886737563e-03
1.353596806482411807e+02 3.308906454071502967e-03
1.370516767688442030e+02 3.001437992607759037e-03
1.387436728894472253e+02 3.425609972656853529e-03
1.404356690100502476e+02 3.321147072222282396e-03
1.421276651306532415e+02 3.701786863642180653e-03
1.438196612512562638e+02 3.378125935495320583e-03
1.455116573718592861e+02 4.015002607429500082e-03
1.472036534924623083e+02 3.637754656908614732e-03
1.488956496130653022e+02 4.229470638063475250e-03
1.505876457336683245e+02 4.081944959198064403e-03
1.522796418542713468e+02 4.349053771879815566e-03
1.539716379748743691e+02 4.862973101062238908e-03
1.556636340954773630e+02 4.550209969297460376e-03
1.573556302160803853e+02 4.758020017889456367e-03
1.590476263366834075e+02 4.279531583718983352e-03
1.607396224572864298e+02 4.880388031858665272e-03
1.624316185778894237e+02 5.405214478750175987e-03
1.641236146984924460e+02 5.751728931273078840e-03
1.658156108190954683e+02 6.118715181858617840e-03
1.675076069396984622e+02 6.874176799337035869e-03
1.691996030603014844e+02 7.698447803293513060e-03
1.708915991809045067e+02 7.370130565261387087e-03
1.725835953015075290e+02 5.298280424245358292e-03
1.742755914221105229e+02 5.417109796251739703e-03
1.759675875427135452e+02 7.274707422042215460e-03
1.776595836633165675e+02 8.843576321477523983e-03
1.793515797839195898e+02 8.909925871811712195e-03
1.810435759045225836e+02 8.356202997481194938e-03
1.827355720251256059e+02 9.347906883659565236e-03
1.844275681457286282e+02 9.578216190036570321e-03
1.861195642663316505e+02 1.039643500558474522e-02
1.878115603869346444e+02 1.078934704071342170e-02
1.895035565075376667e+02 1.091921513674800476e-02
1.911955526281406890e+02 1.171853626339453697e-02
1.928875487487437113e+02 1.246647249759349867e-02
1.945795448693467051e+02 1.397519033591351593e-02
1.962715409899497274e+02 1.339195628342068276e-02
1.979635371105527497e+02 1.512479230362697574e-02
1.996555332311557720e+02 1.462764691222541089e-02
2.013475293517587659e+02 1.411359251472694629e-02
2.030395254723617882e+02 1.407086231656603202e-02
2.047315215929648105e+02 1.416974990747268612e-02
2.064235177135678327e+02 1.438415489129631769e-02
2.081155138341708266e+02 1.476851023506427045e-02
2.098075099547738489e+02 1.516789600148607878e-02
2.114995060753768712e+02 1.338110330115589892e-02
2.131915021959798935e+02 1.302670240204638862e-02
2.148834983165828874e+02 1.241211679179640530e-02
2.165754944371859096e+02 1.129238017165766148e-02
2.182674905577889319e+02 1.212963759275156525e-02
2.199594866783919258e+02 1.444828601609168643e-02
2.216514827989949481e+02 1.908114186086400793e-02
2.233434789195979704e+02 1.538301249452717241e-02
2.250354750402009927e+02 1.472929944529361573e-02
2.267274711608039865e+02 1.372301824820047929e-02
2.284194672814070088e+02 1.257488291169969394e-02
2.301114634020100311e+02 1.026834022896052669e-02
2.318034595226130534e+02 9.685258452657061548e-03
2.334954556432160473e+02 9.513611626868589966e-03
2.351874517638190696e+02 8.584042120761281244e-03
2.368794478844220919e+02 8.470346836976691204e-03
2.385714440050251142e+02 8.246309484465735168e-03
2.402634401256281080e+02 8.195534945881117334e-03
2.419554362462311303e+02 8.770281000292765375e-03
2.436474323668341526e+02 8.081822882241230382e-03
2.453394284874371749e+02 7.240559466639439473e-03
2.470314246080401688e+02 7.352166790618779903e-03
2.487234207286431911e+02 6.996633465196388721e-03
2.504154168492462134e+02 6.313427995863958933e-03
2.521074129698492357e+02 6.043859702139533531e-03
2.537994090904522295e+02 6.097714183778206801e-03
2.554914052110552518e+02 7.037527791381866307e-03
2.571834013316582741e+02 6.850462583616469259e-03
2.588753974522613248e+02 7.435746461760443272e-03
2.605673935728643187e+02 7.033888349773826515e-03
2.622593896934673694e+02 7.328456724388952154e-03
2.639513858140703633e+02 9.142824456938892022e-03
2.656433819346733571e+02 8.677273097577205968e-03
2.673353780552764078e+02 1.039055135441277478e-02
2.690273741758794017e+02 1.056159531391254527e-02
2.707193702964823956e+02 1.149951261015865443e-02
